Iteration,Fitness,Chromosome
0,5.99,[-7.36, -9.86, 9.62, 1.48, -0.51, -6.59, -31.33, -12.92, 5.21, -17.94]
1,5.97,[-13.02, -19.07, -18.16, -1.62, 0.56, 2.71, -2.26, 1.16, 20.68, 19.56]
2,5.58,[-24.96, -8.79, 0.09, -2.2, 5.65, 17.38, 14.09, -11.29, -0.71, 5.05]
3,5.58,[-24.96, -8.79, 0.09, -2.2, 5.65, 17.38, 14.09, -11.29, -0.71, 5.05]
4,5.18,[-12.49, -5.67, 13.21, -1.62, 12.86, -6.45, 17.87, 1.16, 9.04, -17.31]
5,5.18,[-12.49, -5.67, 13.21, -1.62, 12.86, -6.45, 17.87, 1.16, 9.04, -17.31]
6,5.18,[-12.49, -5.67, 13.21, -1.62, 12.86, -6.45, 17.87, 1.16, 9.04, -17.31]
7,5.18,[-12.49, -5.67, 13.21, -1.62, 12.86, -6.45, 17.87, 1.16, 9.04, -17.31]
8,5.18,[-12.49, -5.67, 13.21, -1.62, 12.86, -6.45, 17.87, 1.16, 9.04, -17.31]
9,5.18,[-12.49, -5.67, 13.21, -1.62, 12.86, -6.45, 17.87, 1.16, 9.04, -17.31]
10,5.18,[6.35, 13.85, -6.6, 0.55, 23.24, -29.77, -0.48, -1.43, 19.61, -22.09]
11,5.18,[6.35, 13.85, -6.6, 0.55, 23.24, -29.77, -0.48, -1.43, 19.61, -22.09]
12,5.18,[6.35, 13.85, -6.6, 0.55, 23.24, -29.77, -0.48, -1.43, 19.61, -22.09]
13,5.18,[6.35, 13.85, -6.6, 0.55, 23.24, -29.77, -0.48, -1.43, 19.61, -22.09]
14,5.18,[6.35, 13.85, -6.6, 0.55, 23.24, -29.77, -0.48, -1.43, 19.61, -22.09]
15,5.18,[6.35, 13.85, -6.6, 0.55, 23.24, -29.77, -0.48, -1.43, 19.61, -22.09]
16,5.18,[6.35, 13.85, -6.6, 0.55, 23.24, -29.77, -0.48, -1.43, 19.61, -22.09]
17,5.18,[6.35, 13.85, -6.6, 0.55, 23.24, -29.77, -0.48, -1.43, 19.61, -22.09]
18,5.18,[6.35, 13.85, -6.6, 0.55, 23.24, -29.77, -0.48, -1.43, 19.61, -22.09]
19,5.18,[6.35, 13.85, -6.6, 0.55, 23.24, -29.77, -0.48, -1.43, 19.61, -22.09]
20,5.18,[6.35, 13.85, -6.6, 0.55, 23.24, -29.77, -0.48, -1.43, 19.61, -22.09]
21,5.18,[6.35, 13.85, -6.6, 0.55, 23.24, -29.77, -0.48, -1.43, 19.61, -22.09]
22,5.18,[6.35, 13.85, -6.6, 0.55, 23.24, -29.77, -0.48, -1.43, 19.61, -22.09]
23,5.18,[6.35, 13.85, -6.6, 0.55, 23.24, -29.77, -0.48, -1.43, 19.61, -22.09]
24,5.09,[-7.7, 1.66, 14.86, -6.2, -8.03, 0.86, 4.41, -8.75, -7.97, -17.96]
25,5.09,[-7.7, 1.66, 14.86, -6.2, -8.03, 0.86, 4.41, -8.75, -7.97, -17.96]
26,5.09,[-7.7, 1.66, 14.86, -6.2, -8.03, 0.86, 4.41, -8.75, -7.97, -17.96]
27,5.09,[-7.7, 1.66, 14.86, -6.2, -8.03, 0.86, 4.41, -8.75, -7.97, -17.96]
28,5.09,[-7.7, 1.66, 14.86, -6.2, -8.03, 0.86, 4.41, -8.75, -7.97, -17.96]
29,5.09,[-7.7, 1.66, 14.86, -6.2, -8.03, 0.86, 4.41, -8.75, -7.97, -17.96]
30,5.09,[-7.7, 1.66, 14.86, -6.2, -8.03, 0.86, 4.41, -8.75, -7.97, -17.96]
31,5.09,[-7.7, 1.66, 14.86, -6.2, -8.03, 0.86, 4.41, -8.75, -7.97, -17.96]
32,5.09,[-7.7, 1.66, 14.86, -6.2, -8.03, 0.86, 4.41, -8.75, -7.97, -17.96]
33,5.09,[-7.7, 1.66, 14.86, -6.2, -8.03, 0.86, 4.41, -8.75, -7.97, -17.96]
34,5.09,[-7.7, 1.66, 14.86, -6.2, -8.03, 0.86, 4.41, -8.75, -7.97, -17.96]
35,5.09,[-7.7, 1.66, 14.86, -6.2, -8.03, 0.86, 4.41, -8.75, -7.97, -17.96]
36,5.09,[-7.7, 1.66, 14.86, -6.2, -8.03, 0.86, 4.41, -8.75, -7.97, -17.96]
37,5.09,[-0.86, 13.99, -4.5, -6.2, -25.32, -27.97, 4.41, -8.75, 1.12, -17.12]
38,5.09,[-0.86, 13.99, -4.5, -6.2, -25.32, -27.97, 4.41, -8.75, 1.12, -17.12]
39,5.09,[-0.86, 13.99, -4.5, -6.2, -25.32, -27.97, 4.41, -8.75, 1.12, -17.12]
40,5.09,[-0.86, 13.99, -4.5, -6.2, -25.32, -27.97, 4.41, -8.75, 1.12, -17.12]
