Iteration,Fitness,Chromosome
0,9.42,[7.74, 14.35, -1.28, -30.99, 34.66, -2.49, 19.25, -27.87, -31.55, 34.54]
1,9.04,[-19.78, 14.24, -31.13, -29.33, 25.09, 29.08, 21.59, -29.88, 0.08, -3.13]
2,9.04,[-19.78, 14.24, -31.13, -29.33, 25.09, 29.08, 21.59, -29.88, 0.08, -3.13]
3,8.61,[-22.29, -13.96, -21.19, 2.07, -30.95, 19.94, -19.22, -28.24, -24.79, -19.4]
4,8.61,[-22.29, -13.96, -21.19, 2.07, -30.95, 19.94, -19.22, -28.24, -24.79, -19.4]
5,7.77,[-4.06, -33.61, 7.47, 13.32, 2.51, 20.74, 12.88, 7.96, 34.17, 0.04]
6,7.77,[-4.06, -33.61, 7.47, 13.32, 2.51, 20.74, 12.88, 7.96, 34.17, 0.04]
7,7.77,[-4.06, -33.61, 7.47, 13.32, 2.51, 20.74, 12.88, 7.96, 34.17, 0.04]
8,7.76,[16.89, -26.48, -6.61, -0.44, 29.34, 19.91, 14.83, -26.98, -13.7, -5.05]
9,7.59,[8.38, 16.87, 24.12, 11.62, -14.94, 17.62, 25.74, 17.08, -5.94, -21.93]
10,7.59,[8.38, 16.87, 24.12, 11.62, -14.94, 17.62, 25.74, 17.08, -5.94, -21.93]
11,7.04,[-25.11, -3.72, -22.76, -24.99, -17.78, -6.71, 0.55, 17.17, 12.33, -14.52]
12,6.4,[-31.34, 23.5, -6.3, 11.96, 17.03, 2.67, -5.78, 7.4, 12.05, 5.16]
13,6.4,[-31.34, 23.5, -6.3, 11.96, 17.03, 2.67, -5.78, 7.4, 12.05, 5.16]
14,6.4,[-31.34, 23.5, -6.3, 11.96, 17.03, 2.67, -5.78, 7.4, 12.05, 5.16]
15,6.4,[-31.34, 23.5, -6.3, 11.96, 17.03, 2.67, -5.78, 7.4, 12.05, 5.16]
16,6.4,[-31.34, 23.5, -6.3, 11.96, 17.03, 2.67, -5.78, 7.4, 12.05, 5.16]
17,6.4,[-31.34, 23.5, -6.3, 11.96, 17.03, 2.67, -5.78, 7.4, 12.05, 5.16]
18,6.4,[-31.34, 23.5, -6.3, 11.96, 17.03, 2.67, -5.78, 7.4, 12.05, 5.16]
19,6.4,[-31.34, 23.5, -6.3, 11.96, 17.03, 2.67, -5.78, 7.4, 12.05, 5.16]
20,6.4,[-31.34, 23.5, -6.3, 11.96, 17.03, 2.67, -5.78, 7.4, 12.05, 5.16]
21,6.4,[-31.34, 23.5, -6.3, 11.96, 17.03, 2.67, -5.78, 7.4, 12.05, 5.16]
